"","text","favoriteCount","replyToSN","id","created","retweetCount"
"170","Qué chistoso que tenga que renovar mi beca de lugar del instituto cuando ya no voy a regresar. Pero al menos es algo a lo que aferrarse.",2,NA,"1391570788411756544",2021-05-09 20:48:24,0
"171","@fotoenpared Ahora que platiquemos en la semana nos hacemos un té o un café.
Ya cuando estemos vacunados vamos por té.",1,"fotoenpared","1391507817606139905",2021-05-09 16:38:11,0
"172","¿¿¿Los que no creemos en nuestro horóscopo pero sí en nuestra casa de Hogwarts???",2,NA,"1391422359593181186",2021-05-09 10:58:36,0
"173","@elizabeth_rial regresó a hacer de Twitter un lugar más bonito*. <U+0001F970><U+2728>

*Y a obligarnos a ver dramas coreanos.",1,"elizabeth_rial","1391421683525947393",2021-05-09 10:55:55,0
"174","@DiagramaDeVen ¿Cuánto drama estás dispuesto a aguantar en un solo día? xddd",2,"DiagramaDeVen","1391212448850526208",2021-05-08 21:04:29,0
"175","@elizabeth_rial Sobre dramas coreanos, obviamente <U+0001F60C>

Puedes ser esa chica<U+0001F609>",1,"elizabeth_rial","1391183823862386693",2021-05-08 19:10:45,0
"176","@esteusermurio Ohhh ya veo, ¡Gracias de nuevo!
Te voy a buscar en Github y te daré follow jejeje :)",1,"esteusernomurio","1391057023362605062",2021-05-08 10:46:53,0
"177","@esteusermurio Por cierto, ¿Crees que sí debería hacer mi cuenta ""profesional"" de Twitter aparte? He visto que tien… https://t.co/AVOjGIyUkG",0,"bhherto95","1391050070833995776",2021-05-08 10:19:16,0
"178","@fotoenpared Jajaja siii
En la semana te platico",0,"fotoenpared","1391049319571206149",2021-05-08 10:16:16,0
"179","@esteusermurio ¡Gracias por los consejos! 
Sí había estado pensando en Github, apenas estaba viendo su ¿servicio? d… https://t.co/XZ8gUrsJlT",1,"esteusernomurio","1391049248200921091",2021-05-08 10:15:59,0
"180","@fotoenpared Me preocupa un poco más el portafolio que el cv, para ese yo creo que les voy a pedir ayuda a mis herm… https://t.co/zHk2fmybVy",0,"fotoenpared","1391033607729393668",2021-05-08 09:13:50,0
"181","Luego me pongo a pensar ""ahora a mediados de año empiezo a armar mi cv y mi portafolio para ya buscar trabajo"", per… https://t.co/vvhT2bTRZY",3,NA,"1390812670400602117",2021-05-07 18:35:55,0
"182","Se me hace que este vato programó el covid y ni se dió cuenta.

https://t.co/l2NBA9tD8N",0,NA,"1390513185778802688",2021-05-06 22:45:52,0
"183","Ya le di una oportunidad a las matemáticas.

Creo que es momento de darle una oportunidad a las drogas (o al amor, lo que llegue primero).",7,NA,"1390343725486944256",2021-05-06 11:32:30,0
"184","Yo ligando en la prepa.

Nociertosiciertonocierto. https://t.co/JQnE1VlVpc",2,NA,"1389389661810872323",2021-05-03 20:21:23,0
"185","Entiendo una cosa y dejo de entender 10 :C https://t.co/ye0bjPrSJ7",0,NA,"1389379349426679812",2021-05-03 19:40:24,0
"186","@bananagalactica @la_de_rh Le faltó poner que edad entre 20 y 22 años, justo después del doctorado. <U+0001F605>",0,"bananagalactica","1389316303446581259",2021-05-03 15:29:53,0
"187","@OphCourse A veces me funciona, a veces no, pero me preparo un café frío o un cappuccino. A veces la pura acción de… https://t.co/I3DvWJjm2L",1,"OphCourse","1389248069540143104",2021-05-03 10:58:45,0
"188","@latinamericanah @dafuus mira, para que hables de Bálsamo :)",0,"latinamericanah","1389236569433952257",2021-05-03 10:13:03,0
"189","En la primaria y secundaria nos deberían dar educación financiera, ¿Qué son esas mamadas del Trinomio Cuadrado Perf… https://t.co/kNEBOqUR8v",2,NA,"1388328684281552899",2021-04-30 22:05:26,0
"190","Qué difícil es esto del Machine Learning<U+0001F62D>

Regresénme mis espacios topológicos y mis anillos de cohomología.<U+0001F97A>",4,NA,"1388154695450046467",2021-04-30 10:34:04,1
"191","Con la lluvia de anoche me acordé de este cuento de @AndreaChapela.
“Dicen que la Ciudad fue alguna vez la má…”… https://t.co/lLZHx2QpKM",2,NA,"1387856420377350149",2021-04-29 14:48:50,0
"192","Nadie:...
La RAE: https://t.co/Gf6yougMmn",2,NA,"1387836613955309568",2021-04-29 13:30:08,0
"193","Dice que mató a una usurera con un hacha y que está luchando en su interior por entregarse o no. https://t.co/8yI1IQRoi2",0,NA,"1387764907077156876",2021-04-29 08:45:11,0
"194","La predicción de texto está ahora sí se puso buena o mi celular me quiere decir algo. <U+0001F440> https://t.co/eupCaP5Th6",3,NA,"1387598155102003202",2021-04-28 21:42:35,0
"195","@amiguiz Ya deberías armar tu tuiteario (como poemario pero de tuits)<U+0001F92D><U+0001F602><U+0001F602>",0,"amiguiz","1387491566844002306",2021-04-28 14:39:02,0
"196","De cada 18000 mil tuits al menos uno tendrá favs<U+0001F60C>. https://t.co/hcmqOBXdGP",0,NA,"1387464176277262340",2021-04-28 12:50:12,0
"197","La RAE: el <U+0001F621> lenguaje <U+0001F621> neutro <U+0001F621> daña <U+0001F621> el <U+0001F621> lenguaje <U+0001F621>

Also la RAE: todos son unos Covidiotas menos yo<U+0001F92D><U+0001F92D><U+0001F92D><U+0001F921>",1,NA,"1387442385395793925",2021-04-28 11:23:36,0
"198","Hay dos tipos de personas que se vienen a vivir a la CDMX.

Los: guajolota <U+0001F624><U+0001F621><U+0001F92E>
Y los: guajolota <U+0001F60D><U+0001F924><U+0001F970>",0,NA,"1387440983453884423",2021-04-28 11:18:02,0
"199","Este es mi tuit con más favs y (creo) me ganó el follow de @sonate_bleu<U+270C><U+FE0F>.

Este es el logro más grande en mi carre… https://t.co/bJKXFIph9g",0,NA,"1387440638296264708",2021-04-28 11:16:40,0
"200","Pues a mí ya me gustó (not) el cubrebocas de todos modos. <U+0001F974><U+0001F440> https://t.co/z3nt6ThIhj",0,NA,"1387257418539847681",2021-04-27 23:08:37,0
"201","@mercvrytoy_ Agregas dos líneas a tu código y le haces un commit.

No vaiga a ser que te arrepientas de las siguien… https://t.co/d0jjq3C93h",0,"mercvrytoy_","1387247131690471424",2021-04-27 22:27:44,0
"202","Pues hoy ha acabé los avances prometidos. <U+0001F937>

Según yo, al menos todo está bien explicado. Ahora a ver qué dice el j… https://t.co/V5mViO8s3c",1,NA,"1387230016543543296",2021-04-27 21:19:44,0
"203","@DiagramaDeVen Y que puedes poner a los Deftones o a Tool a todo volumen en el estéreo de la sala.",2,"DiagramaDeVen","1387228803395735556",2021-04-27 21:14:54,1
"204","Y a este truco le llamo:

Confundir al lector con un chingo de diagramas que quién sabe si conmuten.",2,NA,"1387113923766329344",2021-04-27 13:38:25,0
"205","@fotoenpared Yo creo que así sentimos todos. Pero ya estás un poco más cerca del final :)",0,"fotoenpared","1386889557371666433",2021-04-26 22:46:52,0
"206","@fotoenpared ¡¡¡Felicidades!!!<U+0001F973><U+0001F973><U+0001F973><U+0001F973>",1,"fotoenpared","1386862323269312516",2021-04-26 20:58:39,0
"207","Los autores del libro que estoy usando para mi tesina. https://t.co/3l0txpvuEV",0,NA,"1386422624633327624",2021-04-25 15:51:26,0
"208","Are you a local ring? Cuz that ass is a maximal ideal.",1,NA,"1386374172125777923",2021-04-25 12:38:54,0
"209","Ay te hablan, @DiagramaDeVen https://t.co/d687n6AWhU",5,NA,"1386043167703670785",2021-04-24 14:43:37,0
"210","Apenas en la semana me cayó el veinte (20) de que neta ya no voy a hacer el doctorado... No ahora, por lo menos.",1,NA,"1386034095851859968",2021-04-24 14:07:34,0
"211","@fotoenpared Jajaja sí necesito más contexto entonces <U+0001F605>",0,"fotoenpared","1385958646211747840",2021-04-24 09:07:45,0
"212","@fotoenpared Ohhhh!
Entonces, ¡Muchas felicidades por entrar al posgrado!<U+0001F973><U+0001F973><U+0001F973>",0,"fotoenpared","1385956975809163277",2021-04-24 09:01:07,0
"213","Estudiar matemáticas be like... https://t.co/YeCAkPOUIu",48,NA,"1385769589838131200",2021-04-23 20:36:31,16
"214","@fotoenpared ¿O sea cómo? :O",0,"fotoenpared","1385768162755366914",2021-04-23 20:30:50,0
"215","@natszendro ¡Feliz cumpleaños, Nat! Qué siempre haya mucho cariño y mucha música en tu vida. :)",1,"natszendro","1385697127188164608",2021-04-23 15:48:34,0
"216","Hice un meme. https://t.co/Hy7Gy1gCGa",3,NA,"1385610158684794883",2021-04-23 10:02:59,0
"217","Hoy es día del libro y suena a buen pretexto para mandarle mensaje a La Crush™.",3,NA,"1385608236598923275",2021-04-23 09:55:21,0
"218","A veces siento que ya no estoy en edad de andarme haciendo el metalero :(

O tal vez ya no estoy acostumbrado. https://t.co/LKMXVrBb8t",0,NA,"1385430277187543047",2021-04-22 22:08:12,0
"219","Chale, ya estuve estudiando un buen rato, ya me cansé*

*Solo estuvo estudiando como dos horas pero al pendejo no l… https://t.co/jdVSqYQKSE",2,NA,"1385398570262487040",2021-04-22 20:02:13,0
"220","<U+0001F921><U+0001F605><U+0001F631><U+0001F440><U+0001F602> https://t.co/2cp4jbpEuu",4,NA,"1385341126341664769",2021-04-22 16:13:57,0
"221","Me gusta mucho mi pizarron porque me recuerda un poco a la facultad y porque a veces escribir las cosas en grande s… https://t.co/lD8Ao8D4C7",2,NA,"1385089489077293061",2021-04-21 23:34:02,0
"222","@DiagramaDeVen @blueamayavel Maine Teresa x2",1,"DiagramaDeVen","1385054385680502784",2021-04-21 21:14:33,0
"223","@fotoenpared Ora sí ya me voy a poner a escribir <U+0001F440>",0,"fotoenpared","1384913830690664448",2021-04-21 11:56:02,0
"224","Ayer le dije a mi asesor que le iba a mandar el primer avance entre miércoles y jueves y no he avanzado nada desde que le dije <U+0001F921>.",3,NA,"1384726422107820040",2021-04-20 23:31:20,0
"225","Lo que me gusta del cubrebocas es que tapa todo lo feo de mi cara... Que es casi todo, menos los ojos (o eso me han dicho <U+0001F440>)",3,NA,"1384600256692703233",2021-04-20 15:10:00,0
"226","Tú y yo tomandonos fotos así en los pastos de la cineteca, no sé, piénsalo.
- Enviar(?) https://t.co/4Q5BGfNjWP",1,NA,"1384510501963501574",2021-04-20 09:13:21,0
"227","Yo: Me voy a dejar guiar por mis instintos más bajos.
*Se come otro cacho de pan.",4,NA,"1384356811789066243",2021-04-19 23:02:38,2
"228","Le voy a poner por título a mi tesina ""Cómo hablar con tu perro sobre sucesiones espectrales"".",1,NA,"1384162197471830018",2021-04-19 10:09:19,0
"229","Le pregunté algo a mi profesor de álgebra homológica y me dijo que eso no lo tienen ni Grothendieck ni Weibel en su… https://t.co/MdDYlTAnG8",0,NA,"1383812812724588550",2021-04-18 11:00:59,0
"230","Soñé que me daba unos becerros con alguien de tuiterpuntocom y amanecí con el antogo.<U+0001F440>",4,NA,"1383805416174276610",2021-04-18 10:31:35,0
"231","Mi nuevo hobby es ver videos de gente siendo productiva, de manera aspiracional.",1,NA,"1383481142553112582",2021-04-17 13:03:02,0
"232","Súbete: te voy a ligar con mis conocimientos matemáticos y mis nulas habilidades sociales. https://t.co/X3OUGGAw1L",2,NA,"1383444937534889986",2021-04-17 10:39:10,0
"233","@fotoenpared :O! 

Mucho éxito! Seguro sí sale! :)",0,"fotoenpared","1383443442886270983",2021-04-17 10:33:14,0
"234","@mercvrytoy_ Jaja ándale, así...",1,"mercvrytoy_","1383250963746607105",2021-04-16 21:48:23,0
"235","Quisiera ir tan despreocupado por la vida como esos que van de fiesta en fiesta en plena pandemia. Y no lo estoy di… https://t.co/slUyTodHq5",5,NA,"1383246623187247106",2021-04-16 21:31:09,4
"236","Se me hace super pendejo compadecerme por esto, pero hace un año por fin me habían aceptado como becario del IMATE… https://t.co/atqdsAWgpl",2,NA,"1383179284475305985",2021-04-16 17:03:34,0
"237","No te quieres comprometer a jugar Animal Crossing y quieres una relación bonita, no te mames vato.
- De mi para mi",2,NA,"1383134065184841728",2021-04-16 14:03:53,0
"238","@fotoenpared ¡Se ve bien bueno! <U+0001F62E>

Desde acá te hecho porras o le rezo a quién quieres para que te inspires y traba… https://t.co/inivLmFDfE",1,"fotoenpared","1383132398506758146",2021-04-16 13:57:15,0
"239","@DiagramaDeVen @blueamayavel Si la prepa no se acaba en 4 años no se acaba xd",1,"DiagramaDeVen","1382740630158209025",2021-04-15 12:00:30,0
"240","@PatriciaGaSo ¿También te pasa así de? https://t.co/859qNPM3lU",1,"PatriciaGaSo","1382517865987731460",2021-04-14 21:15:19,0
"241","Sigo sin saber muy bien en qué momento dije ""sí, ahuevo, voy a estudiar matemáticas"".",10,NA,"1382515533745061893",2021-04-14 21:06:03,1
"242","Ya que nos vacunen a los que tuvimos metroflog.",0,NA,"1382498942101856257",2021-04-14 20:00:08,0
"243","En el chat de La Crush:
""Vi esto en tuiter y me acordé de ti"".
-Enviar (?) https://t.co/cgJZOfCtLw",3,NA,"1382384033863143435",2021-04-14 12:23:31,0
"244","@Jaromir_Lit Cuando ya vas a la mitad de Frankenstein.",3,"Jaromir_Lit","1382339230282641412",2021-04-14 09:25:29,0
"245","Google: ¿Te gustaría postularte a alguna de estas vacantes?
Yo: Estoy viendo, gracias.",2,NA,"1382338886433529864",2021-04-14 09:24:07,0
"246","Ayer creí que ya había descompuesto Overleaf y ya empezaba a creer en dios nada más para rezarle.<U+0001F643>",1,NA,"1382330956686663682",2021-04-14 08:52:37,0
"247","Hoy es #Martes13 y recuerden:
- no se casen
- no sé embarquen
- el aborto debe ser legal, seguro y gratuito
- la ed… https://t.co/uY6HMcn4Gi",3,NA,"1381979847220682755",2021-04-13 09:37:26,0
"248","El cholo de ciencias nos hizo un paro que ya duró casi un mes.
#unamnopaga https://t.co/jiE9MlvwF5",2,NA,"1381788460495863817",2021-04-12 20:56:56,0
"249","Benito Antonio Martínez Ocasio, directamente del espacio. https://t.co/Qluxvroh3m",0,NA,"1381349418608308227",2021-04-11 15:52:20,0
"250","Un nuevo amor, pasajero.
Humo y alcohol, estoy por los suelos
Un dulce error, no sé cuántos llevo
Soy un cabrón, conmigo el primero
... <U+0001F3B6>",0,NA,"1380725489254297605",2021-04-09 22:33:03,0
"251","Rolitas con letra triste que me ponen de buenas y esta:

https://t.co/N1fiK1Up2w",0,NA,"1380725145678012416",2021-04-09 22:31:42,0
"252","@mercvrytoy_ Jajaja pero eso no quita que sí podría ser un efecto Mandela <U+0001F440>",1,"mercvrytoy_","1380611664165371907",2021-04-09 15:00:45,0
"253","@PatriciaGaSo Hijole, qué rolota. 100/10

El título me recordó a esta, aunque creo que también tienen como la misma… https://t.co/oa7BQZBZuO",1,"bhherto95","1380600256912617478",2021-04-09 14:15:26,0
"254","¡Ahora sí ya empezó el viernes, @luisalaouija! 

Con todo el relajo de Belinda y su falda de Maiden, ¿por qué no po… https://t.co/ABDd4YT702",3,NA,"1380599344626331648",2021-04-09 14:11:48,1
"255","@PatriciaGaSo Jajajaj a ver...<U+0001F440><U+0001F440>
O bueno, a escuchar<U+0001F442><U+0001F442>",0,"PatriciaGaSo","1380589165759377410",2021-04-09 13:31:21,0
"256","Estar vacunado NO significa que puedas salir de viaje a Comala a buscar a tu padre, te hospedes en la casa de un es… https://t.co/18WfU1AyoR",3,NA,"1380579062658269184",2021-04-09 12:51:13,1
"257","@Parabatai_ ¿Entonces sí existió solo que no aparece en internet? <U+0001F914>",1,"Parabatai_","1380397254788456449",2021-04-09 00:48:46,0
"258","@PatriciaGaSo A ver, rola la rolita <U+0001F440>",0,"PatriciaGaSo","1380397119668957184",2021-04-09 00:48:14,0
"259","@PatriciaGaSo Un capítulo de Mr. Robot y ya me pongo a trabajar jajajaja<U+0001F440>",1,"PatriciaGaSo","1380290330927509507",2021-04-08 17:43:54,0
"260","Uy, le piqué sin querer a Prime Video en lugar de Overleaf. Ya estuvo que hoy no le avancé a la tesina.<U+0001F440> https://t.co/3mccIY1i45",3,NA,"1380262884488454144",2021-04-08 15:54:50,0
"261","@comunmentecomun @DiagramaDeVen dice que no son esas <U+0001F914>",1,"comunmentecomun","1380204106401394688",2021-04-08 12:01:16,0
"262","Un ejemplo del efecto Mandela es que mis amigos juran que alguna vez existió una cajeta de color verde y no encontramos nada en internet.",1,NA,"1380154875951087629",2021-04-08 08:45:39,0
"263","@fotoenpared JAJAJAJA",0,"fotoenpared","1380151338735181828",2021-04-08 08:31:35,0
"264","@DiagramaDeVen La nota de alarma cuando uno te conoce es verte con la playera del Atlas.

Jajaja no cierto<U+0001F97A><U+0001F97A><U+0001F97A>",4,"DiagramaDeVen","1379987320330412039",2021-04-07 21:39:50,0
"265","@fotoenpared Jajaja la topología es mi esposa, el álgebra es como esa gran amiga que te ayuda a sorprender a tu esp… https://t.co/eAwArhia3f",0,"fotoenpared","1379906543815159820",2021-04-07 16:18:52,0
"266","¿Que no están viendo que CONACyT todavía no deposita y quieren que les pague por publicar un artículo que ni escribí? NAAAMBRE.",2,"bhherto95","1379152836769021952",2021-04-05 14:23:54,0
"267","Me pregunto si esto será una estafa o parte del fraude piramidal llamado ""pagar por publicar"".

¿Habrá banda que sí… https://t.co/CZwwNCki8B",0,NA,"1379151466405957632",2021-04-05 14:18:27,0
"268","Ya empezó la época electoral o, como a mí me gusta llamarla, la época de incertidumbre, caos y blasfemia",0,NA,"1379117907775488000",2021-04-05 12:05:06,0
"269","Aprendí a sincronizar Overleaf con Github y ¡Wow! ¡Cuánta magia! 

Y lo que me gusta es que es bien fácil. <U+0001F60E>",2,NA,"1379092933501149187",2021-04-05 10:25:52,0
"270","Mi tarea de álgebra homológica me están arruinando mi reconciliación con el álgebra.",1,NA,"1378556987676430343",2021-04-03 21:56:12,0
"271","¡Ya vacunaron a mi 'ama, banda!",6,NA,"1378082268032425987",2021-04-02 14:29:50,0
"272","Ayer acabé Hollow Knight y mañana vacunan a mi mamá.
¿Y ahora qué propósito me invento? https://t.co/ethvl0ybES",3,NA,"1377673512417124359",2021-04-01 11:25:35,0
"273","https://t.co/1x3KCWsGh3 https://t.co/ejwRpf8o0V",0,NA,"1377656182102446083",2021-04-01 10:16:44,0
"274","Mi hermana está haciendo ejercicio en el cuarto de a lado y yo estoy comiendo galletas de animalitos.

El yin y el ñam.",1,NA,"1377068385826172929",2021-03-30 19:21:02,0
"275","@PatriciaGaSo Yo lo quiero leer antes de los Oscar para ver si entiendo algo jejeje",1,"PatriciaGaSo","1377000740338688001",2021-03-30 14:52:14,0
"276","Tengo ganas de armar un seminario de tesistas... Pero no sé. <U+0001F914><U+0001F440>",0,NA,"1376644615764316160",2021-03-29 15:17:07,0
"277","Busqué en internet cómo hacer helado flotante, solo por su tenía algún secreto, pero no.

Como la vida, básicamente. https://t.co/8pzgawy0Uw",0,NA,"1376291385926631430",2021-03-28 15:53:31,0
"278","Esto soy. https://t.co/ou6P22XMmv",1,NA,"1376291178040135682",2021-03-28 15:52:41,0
"279","La estafa piramidal más aceptada en México: dar clases en la UNAM.
#UNAMpagaINCOMPLETO #UNAMnopaga #CienciasUNAMNoPaga",2,NA,"1376214636140331008",2021-03-28 10:48:32,1
"280","@DiagramaDeVen Namas no te digo que yo por miedo al éxito.
(Y porque no salgo de mi casa)",1,"DiagramaDeVen","1375826911629344773",2021-03-27 09:07:52,0
"281","Jajaja yo era ñoñisimo...
Y aún soy.",0,"bhherto95","1375654429647589377",2021-03-26 21:42:29,0
